# Unit tests for visual norm of abjad / alphabet script languages.

# ----
# Presentation Forms
# ----

# LAM-ALEF
UR	ﻻ	لا
FA	ﻻ	لا
KS	ﻻ	لا

# -----------
# Arabic(MSA)
# -----------

# HAH, ROUNDED HIGH STOP WITH FILLED CENTRE → KHAH
AR	ح۬سية	خسية

# DAL, ROUNDED HIGH STOP WITH FILLED CENTRE → THAL
AR	إند۬ارٍ	إنذارٍ

# REH, ROUNDED HIGH STOP WITH FILLED CENTRE → ZAIN
AR	إور۬ة	إوزة

# SEEN, SMALL HIGH THREE DOTS → SHEEN
AR	مسۛروع	مشروع

# SAD, ROUNDED HIGH STOP WITH FILLED CENTRE → DAD
AR	المرص۬	المرض

# AIN, ROUNDED HIGH STOP WITH FILLED CENTRE → GHAIN
AR	تع۬يير	تغيير

# KAF, SMALL HIGH THREE DOTS → NG
AR	تكۛليت	تڭليت

# DOTLESS BEH, VOWEL SIGN DOT BELOW → BEH
AR	الأرٮٜاح	الأرباح

# DOTLESS FEH, ROUNDED HIGH STOP WITH FILLED CENTRE → FEH
AR	يعرڡ۬	يعرف

# NOON GHUNNA, ROUNDED HIGH STOP WITH FILLED CENTRE → NOON
AR	بيں۬	بين

# FARSI YEH, HAMZA ABOVE → YEH WITH HAMZA ABOVE
AR	إجلایٔهم	إجلائهم

# Word-initial position.

# FARSI YEH → YEH
AR	یحدث	يحدث

# Isolated position.

# FEH → QAF WITH DOT ABOVE
AR	ف	ڧ

# HEH GOAL → HEH
AR	ہ	ه

# TEH MARBUTA GOAL → TEH MARBUTA
AR	ۃ	ة

# Word-medial position.

# FARSI YEH → YEH
AR	طویلة	طويلة

# ----
# Urdu
# ----

# Can do NFC as well (ALEF WITH HAMZA ABOVE).
UR	غالبأ	غالبأ

# ZWS
UR	آ​پ	آپ

# ZWJ
UR	آغا‍ز	آغاز

# U
UR	وُضع	ۇضع

# ALEF WITH WAVY HAMZA ABOVE → ALEF WITH HAMZA ABOVE
UR	ٲَفْرَاد	أَفْرَاد

# ALEF WITH WAVY HAMZA BELOW → ALEF WITH HAMZA BELOW
UR	ٳنشاء	إنشاء

# FARSI YEH, HAMZA ABOVE → YEH WITH HAMZA ABOVE
UR	آزادیٔ	آزادئ
UR	انیٔ	انئ
UR	آزادیٔمذہب	آزادئمذہب

# DOTLESS BEH, VOWEL SIGN DOT BELOW → BEH
UR	مذاہٮٜ	مذاہب

# HAH, ROUNDED HIGH STOP WITH FILLED CENTRE → KHAH
UR	ازح۬ود	ازخود

# DAL, ROUNDED HIGH STOP WITH FILLED CENTRE → THAL
UR	تد۬کرہ	تذکرہ

# REH, ROUNDED HIGH STOP WITH FILLED CENTRE → ZAIN
UR	تنر۬لی	تنزلی

# SEEN, SMALL HIGH THREE DOTS → SHEEN
UR	خروسۛ	خروش

# SAD, ROUNDED HIGH STOP WITH FILLED CENTRE → DAD
UR	راص۬ی	راضی

# AIN, ROUNDED HIGH STOP WITH FILLED CENTRE → GHAIN
UR	ع۬لہ	غلہ

# DOTLESS FEH, ROUNDED HIGH STOP WITH FILLED CENTRE → FEH
UR	ڡ۬اتح	فاتح
UR	ڡ۬یصلوں	فیصلوں

# NOON GHUNNA, ROUNDED HIGH STOP WITH FILLED CENTRE → NOON
UR	قرباں۬	قربان

# DAL, SMALL HIGH TAH → DDAL
UR	مدؕھوں	مڈھوں

# REH, SMALL HIGH TAH → RREH
UR	اوکارؕہ	اوکاڑہ

# REH, SMALL HIGH THREE DOTS → JEH
UR	وررۛن	ورژن

# HEH, HAMZA ABOVE → HEH GOAL WITH HAMZA ABOVE
UR	شدۀ	شدۂ
UR	جلوهٔ	جلوۂ

# QAF WITH DOT ABOVE → FEH
UR	صاڧ	صاف

# Tests for the normalizations at word initial position

# KAF(Arabic) → KEHEH(Urdu).
# (Updates medial YEH → FARSI YEH as well.)
UR	كيا	کیا

# HEH(Arabic) → HEH DOACHASHMEE(Urdu).
UR	هی	ھی

# YEH → FARSI YEH
UR	يہ	یہ

# QAF WITH DOT ABOVE → FEH
UR	ڧهرست	فھرست

# RNOON → TTEH
UR	ڻیسٹ	ٹیسٹ

# NOON GHUNNA → NOON
UR	ںئی	نئی

# KAF → KEHEH
UR	كیا	کیا

# Tests for the normalizations at word medial position

# KAF(Arabic) → KEHEH(Urdu).
UR	آكسیٹان	آکسیٹان
UR	سپیكر	سپیکر

# HEH(Arabic) → HEH DOACHASHMEE(Urdu).
UR	چوتهی	چوتھی

# YEH → FARSI YEH
UR	ہيں	ہیں
UR	ملکيت	ملکیت

# QAF WITH DOT ABOVE → FEH
UR	مقڧل	مقفل

# RNOON → TTEH
UR	کیڻیلان	کیٹیلان
UR	مسڻر	مسٹر

# NOON GHUNNA → NOON
# (Word-final NOON GHUNNA remains as it is)
UR	ںاظرین	ناظرین
UR	رںگ	رنگ

# Tests for the normalizations at word final position

# ALEF MAKSURA → FARSI YEH
UR	کى	کی

# Tests for the normalizations at isolated position

UR	ه	ہ
UR	ى	ی
UR	ۀ	ۂ
UR	ة	ۃ

# HEH, HAMZA ABOVE → HEH GOAL WITH HAMZA ABOVE
UR	هٔ	ۂ

# --------
# Kashmiri
# --------

# Can do NFC as well (HEH GOAL WITH HAMZA ABOVE).
KS	ۂتۍ	ۂتۍ

# HEH GOAL WITH HAMZA ABOVE
KS	تۂندۍ	تۂندۍ
KS	ۂسۍ	ۂسۍ
KS	پۂلۍ	پۂلۍ

# HAH WITH HAMZA ABOVE
KS	حٔثۍ	ځثۍ
KS	سَرحٔدی	سَرځدی
KS	وُنحٔسیٖن	ۇنځسیٖن

# REH WITH HAMZA ABOVE
KS	فرٔج	فݬج
KS	پیتݬ	پیتݬ
KS	کرٔن	کݬن

# WAW, VOWEL SIGN SMALL V ABOVE → OE
KS	اوٚش	اۆش
KS	ہیوٚل	ہیۆل
KS	یوٚتام	یۆتام
KS	گیوٚو	گیۆو
KS	کوٚر	کۆر

# WAW, DAMMA → U
KS	زوُن	زۇن
KS	یِوُن	یِۇن
KS	ہووُن	ہوۇن
KS	گاشراوُن	گاشراۇن

# FARSI YEH, HAMZA ABOVE → YEH WITH HAMZA ABOVE
KS	مگیٔنھی	مگئنھی
KS	یٔہے	ئہے
KS	میٔژ	مئژ
KS	حکایٔژ	حکائژ

# ALEF MAKSURA, VOWEL SIGN SMALL V ABOVE → YEH WITH SMALL V
KS	زىٚو	زێو
KS	ہیٚرِم	ہێرِم
KS	کارریٚلِہ	کاررێلِہ
KS	ییٚلہ	یێلہ
KS	کیٚر	کێر

# ALEF + WAVY HAMZA BELOW
KS	كٳم	کاٟم

# ALEF WITH HAMZA ABOVE → ALEF WITH WAVY HAMZA ABOVE
KS	أ	ٲ

# ALEF WITH HAMZA BELOW → ALEF WITH WAVY HAMZA BELOW
KS	كإم	کٳم

# HAH, ROUNDED HIGH STOP WITH FILLED CENTRE → KHAH
KS	ناح۬ٲز	ناخٲز

# DAL, SMALL HIGH TAH → DDAL
KS	بَدؕ	بَڈ

# DAL, ROUNDED HIGH STOP WITH FILLED CENTRE → THAL
KS	ند۬یٖر	نذیٖر

# REH, SMALL HIGH TAH → RREH
KS	بَرؕان	بَڑان

# REH, SMALL HIGH THREE DOTS → JEH
KS	بُترٲرۛ	بُترٲژ

# REH, ROUNDED HIGH STOP WITH FILLED CENTRE → ZAIN
KS	نر۬اکِرات	نزاکِرات

# SEEN, SMALL HIGH THREE DOTS → SHEEN
KS	نسۛاندِہی	نشاندِہی

# SAD, ROUNDED HIGH STOP WITH FILLED CENTRE → DAD
KS	بعص۬	بعض

# AIN, ROUNDED HIGH STOP WITH FILLED CENTRE → GHAIN
KS	بلیع۬	بلیغ

# DOTLESS BEH, SMALL HIGH TAH → TTEH
KS	بَٮؕ	بَٹ

# DOTLESS BEH, VOWEL SIGN DOT BELOW → BEH
KS	مہاٮٜھارت	مہابھارت

# DOTLESS BEH, SMALL HIGH THREE DOTS → THEH
KS	میراٮۛ	میراث

# DOTLESS FEH, ROUNDED HIGH STOP WITH FILLED CENTRE → FEH
KS	بَرڡ۬	بَرف

# QAF WITH DOT ABOVE → FEH
KS	مستعڧی	مستعفی

# NOON GHUNNA, ROUNDED HIGH STOP WITH FILLED CENTRE → NOON
KS	بَٹں۬	بَٹن


# Word-initial position.

# KAF → KEHEH
KS	كٲشِر	کٲشِر

# YEH → FARSI YEH
KS	يادہ	یادہ

# Word-medial position.

# KAF → KEHEH
KS	كۄكُر	کۄکُر

# HEH → HEH DOACHASHMEE
KS	تاراهو	تاراھو

# YEH → FARSI YEH
KS	بير	بیر

# ------
# Sindhi
# ------

# U
SD	نوُح	نۇح
SD	آئوُن	آئۇن
SD	سوُرن	سۇرن

# DAL,SMALL HIGH TAH → DDAL
SD	چاندؕيو	چانڈيو

# DAL,ROUNDED HIGH STOP WITH FILLED CENTRE → THAL
SD	لد۬يِدُ۬	لذيِذُ

# REH,SMALL HIGH THREE DOTS → JEH
SD	ٽيليويرۛن	ٽيليويژن

# REH,ROUNDED HIGH STOP WITH FILLED CENTRE → ZAIN
SD	لطيفبارُ۬	لطيفبازُ

# SEEN,SMALL HIGH THREE DOTS → SHEEN
SD	لسۛڪريِ	لشڪريِ

# SAD,ROUNDED HIGH STOP WITH FILLED CENTRE → DAD
SD	لاغرص۬يِ	لاغرضيِ

# DOTLESS BEH,SMALL HIGH THREE DOTS → THEH
SD	الاٮۛار	الاثار

# ALEF WITH WAVY HAMZA ABOVE → ALEF WITH HAMZA ABOVE
SD	ٲَفْرَاد	أَفْرَاد

# ALEF WITH WAVY HAMZA BELOW → ALEF WITH HAMZA BELOW
SD	ٳن	إن

# DOTLESS FEH,ROUNDED HIGH STOP WITH FILLED CENTRE → FEH
SD	شغوڡ۬و	شغوفو

# QAF WITH DOT ABOVE → FEH
SD	ڧؤتن	فؤتن

# NOON GHUNNA,SMALL HIGH TAH → RNOON
SD	هميراںؕو	ھميراڻو

# NOON GHUNNA,ROUNDED HIGH STOP WITH FILLED CENTRE → NOON
SD	مں۬گلوار	منگلوار

# FARSI YEH,HAMZA ABOVE → YEH WITH HAMZA ABOVE
SD	الیٔه	الئه

# Normalizations at word initial position

# KAF → KEHEH
SD	كان	کان
SD	كلائيا	کلائيا

# HEH → HEH DOACHASHMEE
SD	هزار	ھزار

# FARSI YEH → YEH
SD	یوڪرينين	يوڪرينين
SD	یجس	يجس

# QAF WITH DOT ABOVE → FEH
SD	ڧعال	فعال

# Normalizations at word medial position

# KAF → KEHEH
SD	ميكرا	ميکرا

# HEH → HEH DOACHASHMEE
SD	تاراهو	تاراھو

# NOON GHUNNA → NOON
SD	ںاںا	نانا

# FARSI YEH → YEH
SD	میمنه	ميمنه

# Normalizations for isolated characters

# HEH → HEH GOAL
SD	ه	ہ

# TEH MARBUTA → TEH MARBUTA GOAL
SD	ة	ۃ

# -------
# Panjabi
# -------

# U
PA	آگوُ	آگۇ
PA	لاگوُ	لاگۇ
PA	لگوُ	لگۇ

# HAH, ROUNDED HIGH STOP WITH FILLED CENTRE → KHAH
PA	اسح۬	اسخ

# DAL, SMALL HIGH TAH → DDAL
PA	تہادؕے	تہاڈے

# DAL, ROUNDED HIGH STOP WITH FILLED CENTRE → THAL
PA	کاغد۬	کاغذ

# REH, SMALL HIGH TAH → RREH
PA	تاراگرؕھ	تاراگڑھ

# REH, SMALL HIGH THREE DOTS → JEH
PA	ٹیلیورۛن	ٹیلیوژن

# REH, ROUNDED HIGH STOP WITH FILLED CENTRE → ZAIN
PA	کار۬ل	کازل

# SEEN, SMALL HIGH THREE DOTS → SHEEN
PA	کارجسۛالا	کارجشالا

# AIN, ROUNDED HIGH STOP WITH FILLED CENTRE → GHAIN
PA	تع۬ما	تغما

# NOON, SMALL HIGH TAH → NOON WITH SMALL TAH
PA	ٹھانؕ	ٹھاݨ

# HEH, HAMZA ABOVE → HEH GOAL WITH HAMZA ABOVE
PA	جلوهٔ	جلوۂ

# DOTLESS BEH, VOWEL SIGN DOT BELOW → BEH
PA	انوٮٜھوَ	انوبھوَ

# ALEF WITH WAVY HAMZA ABOVE → ALEF WITH HAMZA ABOVE
PA	ٲَفْرَاد	أَفْرَاد

# ALEF WITH WAVY HAMZA BELOW → ALEF WITH HAMZA BELOW
PA	ٳن	إن

# DOTLESS FEH, ROUNDED HIGH STOP WITH FILLED CENTRE → FEH
PA	تڡ۬تیشی	تفتیشی

# QAF WITH DOT ABOVE → FEH
PA	قاڧلہ	قافلہ

# NOON GHUNNA, ROUNDED HIGH STOP WITH FILLED CENTRE → NOON
PA	تبں۬اؤں۬ا	تبناؤنا

# FARSI YEH, HAMZA ABOVE → YEH WITH HAMZA ABOVE
PA	ادھنیٔم	ادھنئم

# KAF → KEHEH
PA	كاں	کاں

# YEH → FARSI YEH
PA	خريد	خرید

# RNOON → TTEH
PA	ڻَنگیا	ٹَنگیا

# TEH MARBUTA → TEH MARBUTA GOAL
PA	ة	ۃ

